"customer_id","region","age","income_k","tenure_months","contract_type","payment_method","auto_pay","promo_eligible","primary_channel","brand_loyalty","deal_seeking","eco_consciousness","innovation_orientation","avg_usage_minutes","num_support_tickets","satisfaction_score","monthly_fee","email_click_rate","promo_response_rate","online_visits","num_transactions_12m","avg_order_value","total_spend_12m","recency_days","loyalty_tier","churn_probability_true","churned","margin_per_month","retention_rate","discount_rate_monthly","acq_cost","clv_gross","clv_net","segment"
"C00675","Midwest",54,130.3,14,"Quarterly","Credit Card",1,0,"SMS",6.1,3.65,4.13,4.24,308,1,7.8,47.49,0.148,0.644,7,4,93.46,375.07,10,"Bronze",0.5383,1,26.55,0.55,0.01,11.22,31.74,20.52,3
"C00676","West",31,89.8,3,"Quarterly","Credit Card",1,1,"Email",5.73,4.42,5.82,6.13,224,2,6.9,42.82,0.089,0.378,3,2,81.99,169.62,15,"Bronze",0.8232,1,23.52,0.55,0.01,18.83,28.12,9.29,2
"C00677","Northeast",18,85.7,20,"Monthly","Debit Card",0,1,"Email",6.04,4.33,5.9,5.14,130,3,6,41.83,0.326,0.171,5,6,103.14,595.73,19,"Silver",0.8917,1,21.74,0.55,0.01,15.85,25.99,10.14,1
"C00678","Midwest",49,78.2,38,"Monthly","Credit Card",0,0,"Direct",5.49,3.53,3.24,3.63,160,0,7.7,50.49,0.158,0.188,3,1,25,28,4,"Bronze",0.426,0,30.08,0.638,0.01,12.11,51.59,39.48,2
"C00679","West",30,34,11,"Quarterly","PayPal",0,1,"SMS",5.07,4.28,5.06,3.35,127,2,6.4,43.39,0.473,0.348,4,3,73.32,225.94,10,"Bronze",0.8942,0,20.47,0.55,0.01,20.08,24.48,4.4,1
"C00680","West",47,116,3,"Monthly","PayPal",1,1,"Email",3.35,5.3,4.29,3.82,386,2,7.2,54.2,0.087,0.265,6,1,100.06,113.17,22,"Bronze",0.7641,0,30.96,0.55,0.01,12.65,37.02,24.37,3
"C00681","West",18,60.9,7,"Monthly","Credit Card",1,0,"Search",4.86,4.41,2.35,3.59,247,1,7.4,40.91,0.448,0.467,5,3,95.68,278.82,59,"Bronze",0.8019,1,22.87,0.55,0.01,35.29,27.34,-7.95,2
"C00682","Midwest",48,92.1,26,"Monthly","Credit Card",1,1,"Search",5.36,4.45,3.13,4.66,214,1,7.3,43.85,0.245,0.137,6,4,119.83,464.15,52,"Silver",0.6033,0,24.1,0.55,0.01,54.29,28.82,-25.47,4
"C00683","Northeast",25,34.2,19,"Monthly","PayPal",0,1,"Email",6.3,3.42,6.47,4.49,158,2,6.7,51.82,0.164,0.23,6,1,71.95,81.99,17,"Bronze",0.8655,1,29.76,0.55,0.01,16.21,35.58,19.37,2
"C00684","South",46,45,31,"Annual","Credit Card",1,0,"Direct",5.45,6.37,4.29,4.71,239,1,7.4,42.06,0.241,0.344,6,4,102.15,436.68,24,"Silver",0.24,0,21.8,0.796,0.01,14.05,81.09,67.04,4
"C00685","West",38,118.2,16,"Monthly","Credit Card",1,0,"Search",6.06,3.49,5,3.48,182,0,7.8,54.87,0.219,0.261,4,5,107.95,542.78,48,"Silver",0.4172,0,28.64,0.645,0.01,32.44,50.61,18.17,4
"C00686","South",28,68.3,24,"Annual","Credit Card",1,1,"Social",3.56,2.37,3.67,4.32,418,0,8.5,44.64,0.104,0.138,8,4,90.08,383.94,0,"Silver",0.1335,0,23.97,0.887,0.01,22.3,172.86,150.56,3
"C00687","South",34,118.7,12,"Monthly","Debit Card",1,1,"SMS",4.34,5.15,3.31,2.14,213,1,7.2,43.69,0.069,0.229,7,3,47.98,139.48,13,"Bronze",0.569,0,22.98,0.55,0.01,17.94,27.48,9.54,2
"C00688","Midwest",46,75.8,7,"Quarterly","Debit Card",1,0,"Direct",5.17,4.07,3.93,4.56,126,4,5.3,42.02,0.046,0.238,2,6,115.54,747.06,25,"Silver",0.9567,1,22.64,0.55,0.01,17.24,27.07,9.83,1
"C00689","South",39,26.4,24,"Monthly","Bank Transfer",1,0,"Email",5.98,3.87,3.61,5.69,481,0,9,49.79,0.341,0.5,12,4,80.51,293.98,43,"Silver",0.2019,1,28.82,0.828,0.01,18.17,131.12,112.95,3
"C00690","Northeast",44,103,26,"Quarterly","PayPal",0,0,"Email",4.54,3.6,2.26,2.83,162,3,5.9,51.85,0.265,0.15,4,2,78.59,178.44,67,"Bronze",0.92,1,28.74,0.55,0.01,14.76,34.36,19.6,1
"C00691","Midwest",60,61.5,11,"Quarterly","Credit Card",0,1,"Email",4.61,6.26,2.8,4.93,206,1,7.2,42.28,0.133,0.498,4,0,50.66,0,75,"Bronze",0.4199,0,23.31,0.643,0.01,20.58,40.84,20.26,2
"C00692","Midwest",21,97.6,36,"Monthly","Credit Card",0,0,"Search",5.46,4.59,4.68,3.73,385,1,8,49.09,0.155,0.448,6,4,25,87.79,27,"Silver",0.4836,0,27.46,0.589,0.01,38.7,38.42,-0.28,3
"C00693","South",56,78.7,37,"Annual","Credit Card",1,0,"Social",3.46,4.8,3.48,5.28,370,0,8.3,36.66,0.315,0.425,11,2,141.05,311.3,61,"Silver",0.0804,0,19.5,0.932,0.01,43.26,233,189.74,3
"C00694","Midwest",39,34.8,8,"Monthly","Credit Card",1,1,"Search",6.47,4.38,3.93,4.57,191,4,5.7,51.88,0.332,0.136,9,2,84.84,189.75,13,"Bronze",0.9694,1,30.34,0.55,0.01,50.51,36.28,-14.23,1
"C00695","Northeast",28,82.6,9,"Quarterly","Credit Card",0,1,"Email",3.73,4.5,4.16,4.85,144,3,5.8,54.8,0.044,0.187,3,2,56.34,120.45,38,"Bronze",0.974,0,31.27,0.55,0.01,14.54,37.39,22.85,1
"C00696","South",23,139.5,9,"Annual","Credit Card",1,1,"Search",2.59,5.74,4.24,4.47,187,1,6.9,45.99,0.22,0.362,2,1,63.09,65.54,61,"Bronze",0.6772,0,25.31,0.55,0.01,37.34,30.26,-7.08,2
"C00697","Midwest",36,91.8,15,"Annual","Credit Card",1,0,"Search",4.71,3.92,5.16,5.86,217,0,7.8,45.49,0.277,0.378,4,3,84.53,286.18,72,"Bronze",0.223,1,22.75,0.81,0.01,41.56,92.14,50.58,2
"C00698","South",48,76.4,13,"Annual","Credit Card",1,0,"SMS",6.57,2.6,2.69,4.78,285,3,6.7,43.59,0.254,0.266,5,5,108.42,561.95,0,"Silver",0.7606,1,26.59,0.55,0.01,24.56,31.79,7.23,4
"C00699","Northeast",37,108.1,6,"Monthly","Credit Card",1,0,"Search",5.35,5.15,4.53,3.62,237,3,6.3,53.69,0.083,0.377,5,2,106.78,232.23,10,"Bronze",0.9136,0,30.86,0.55,0.01,40.36,36.9,-3.46,1
"C00700","South",55,83.9,9,"Monthly","Bank Transfer",1,1,"SMS",5.53,4.75,4.73,4.51,221,3,6.3,37.8,0.065,0.112,7,4,105.69,419.11,6,"Bronze",0.9129,1,21.92,0.55,0.01,28.28,26.21,-2.07,1
"C00701","South",22,83.9,3,"Monthly","Debit Card",0,1,"Search",4.75,4.32,4.98,3.99,207,4,5.6,43.59,0.183,0.121,1,7,60.19,450.05,43,"Bronze",0.985,1,27.37,0.55,0.01,43.59,32.73,-10.86,1
"C00702","Northeast",38,47.4,3,"Monthly","Bank Transfer",0,0,"Email",4.53,4.72,2.35,4.58,122,1,6.9,53.47,0.188,0.128,3,3,73.98,255.16,48,"Bronze",0.7685,1,30.8,0.55,0.01,24.53,36.83,12.3,2
"C00703","Midwest",24,84.5,5,"Quarterly","Credit Card",1,0,"Social",3,3.79,4.18,3.94,273,1,7.3,42.45,0.055,0.2,7,4,88.57,341.79,0,"Bronze",0.7442,0,23.25,0.55,0.01,28.27,27.8,-0.47,3
"C00704","Northeast",42,107,45,"Monthly","Credit Card",1,1,"Direct",2.21,4.22,5.79,3.66,406,3,6.6,50.36,0.328,0.291,17,3,87.41,279.55,58,"Silver",0.8325,0,26.68,0.55,0.01,8.44,31.9,23.46,3
"C00705","Northeast",48,54.6,42,"Quarterly","Credit Card",0,1,"Direct",4.92,4.06,3.79,4.62,297,2,7.1,49.77,0.314,0.139,2,7,95.93,600.78,77,"Gold",0.6894,1,26.27,0.55,0.01,15.2,31.41,16.21,4
"C00706","West",33,117.9,25,"Monthly","Credit Card",1,1,"Email",6.14,3.55,4.43,4.46,246,3,6.5,54.37,0.098,0.42,6,4,137.79,573.5,1,"Silver",0.8921,1,30.45,0.55,0.01,18.32,36.41,18.09,4
"C00707","Midwest",18,75.4,11,"Monthly","Credit Card",1,1,"Social",5.08,5.51,4.76,5.57,256,2,6.9,50.61,0.067,0.426,5,2,93.84,177.71,29,"Bronze",0.7816,1,29.77,0.55,0.01,33.87,35.59,1.72,2
"C00708","West",40,53.1,5,"Quarterly","Bank Transfer",1,1,"Email",5.39,2.65,2.77,3.94,347,2,7.3,44.78,0.182,0.402,7,5,61.91,343.59,94,"Bronze",0.8095,1,26.58,0.55,0.01,14.89,31.78,16.89,3
"C00709","Midwest",43,105.9,16,"Monthly","Bank Transfer",0,1,"Direct",6.44,6.8,5.92,2.22,135,3,6,51.21,0.29,0.691,3,7,43.76,293.42,78,"Bronze",0.9388,1,25.4,0.55,0.01,12.52,30.37,17.85,1
"C00710","South",42,70,21,"Annual","Credit Card",1,1,"Social",5.06,5.17,4.45,4,421,0,8.7,37.09,0.26,0.165,4,3,87.01,256.73,25,"Bronze",0.0813,1,22.25,0.931,0.01,43.57,262.21,218.64,3
"C00711","South",52,99.3,10,"Monthly","Credit Card",1,1,"SMS",4.57,2.24,4.47,2.61,255,1,7.4,54.02,0.286,0.219,2,4,65.72,300.76,62,"Bronze",0.7023,1,29.12,0.55,0.01,9.95,34.82,24.87,2
"C00712","South",26,69.8,20,"Quarterly","Credit Card",0,1,"Email",3.8,3.95,2.07,4.86,277,0,7.9,35.01,0.177,0.155,3,1,96.62,88.37,118,"Bronze",0.2808,0,18.08,0.761,0.01,17.09,55.26,38.17,2
"C00713","Midwest",45,76.3,7,"Monthly","Credit Card",1,1,"Direct",6.92,4.01,4.77,2.56,320,3,6.8,46.74,0.358,0.028,4,1,89.33,91.07,17,"Bronze",0.8875,1,26.44,0.55,0.01,11.35,31.61,20.26,2
"C00714","Midwest",51,91.8,11,"Monthly","Credit Card",0,0,"Social",5.28,4.63,4.46,3.31,112,1,6.9,47.43,0.392,0.209,2,3,128.47,427.47,65,"Silver",0.8329,0,27.66,0.55,0.01,28.48,33.07,4.59,2
"C00715","Midwest",18,86.1,14,"Quarterly","Credit Card",0,0,"Email",3.66,3.11,5.69,4,302,2,6.9,49.39,0.172,0.639,7,4,91.52,345.74,0,"Bronze",0.8017,1,24.7,0.55,0.01,17.06,29.53,12.47,4
"C00716","West",42,25,42,"Annual","Credit Card",1,1,"SMS",3.41,4.24,3.56,6.1,388,1,7.8,36.85,0.25,0.563,8,5,91.5,390.97,3,"Silver",0.1924,1,20.7,0.836,0.01,12.16,99.46,87.3,3
"C00717","West",32,46.6,9,"Monthly","Credit Card",0,1,"Email",6.08,4.07,2.81,3.22,129,2,6.5,57.13,0.077,0.163,3,3,56.38,189.25,46,"Bronze",0.9367,1,28.18,0.55,0.01,14.49,33.69,19.2,2
"C00718","West",37,104,21,"Monthly","Credit Card",1,1,"Search",3.56,3.39,3.15,4.41,296,1,7.4,52.66,0.544,0.179,7,5,50.5,261.56,32,"Bronze",0.4248,1,30.55,0.639,0.01,40.39,52.62,12.23,3
"C00719","Northeast",42,74.3,8,"Monthly","Credit Card",1,0,"Direct",6.74,3.24,3.34,5.04,263,2,7.1,46.36,0.296,0.139,5,4,116.21,427.25,84,"Bronze",0.8724,1,23.28,0.55,0.01,11.97,27.83,15.86,4
"C00720","South",33,63.3,7,"Monthly","Credit Card",1,1,"Direct",1.67,5.21,2.67,6.03,230,0,7.5,32.91,0.021,0.191,6,4,120.52,449.73,89,"Bronze",0.5389,0,18.48,0.55,0.01,23.25,22.1,-1.15,4
"C00721","West",31,40,10,"Annual","Bank Transfer",0,0,"Social",6.26,2.33,5.32,5.26,353,0,8.5,36.36,0.23,0.202,4,3,70.18,229.46,6,"Bronze",0.2543,0,19.27,0.784,0.01,30.1,66.85,36.75,3
"C00722","Northeast",38,47.8,16,"Quarterly","Credit Card",1,1,"Direct",5.24,4.73,5.36,5.6,231,1,7.4,46.82,0.154,0.368,1,5,27.98,145.86,41,"Bronze",0.5412,1,24.61,0.55,0.01,5,29.43,24.43,2
"C00723","Northeast",26,25,39,"Monthly","PayPal",0,0,"Social",4.83,5.08,3.68,5.35,313,0,8.2,47.7,0.368,0.313,3,4,114.6,490.39,82,"Silver",0.3731,0,22.23,0.683,0.01,40.95,46.43,5.48,4
"C00724","South",26,75.2,11,"Monthly","PayPal",1,0,"Email",4.51,3.96,3.47,3.07,212,4,5.6,45.31,0.274,0.014,4,2,113.68,232.63,15,"Bronze",0.9762,1,22.12,0.55,0.01,5,26.45,21.45,1
"C00725","South",45,61.2,27,"Quarterly","Bank Transfer",1,0,"Direct",6.78,4.26,1.9,4.8,239,1,7.6,41.07,0.084,0.079,5,4,79.33,344.93,23,"Silver",0.4008,0,22.44,0.659,0.01,8.29,42.13,33.84,2
"C00726","West",25,50.9,43,"Monthly","PayPal",0,1,"SMS",5.48,5.48,4.67,5.33,341,3,6.8,50.15,0.347,0.227,6,2,111.91,245.38,10,"Silver",0.8227,1,25.72,0.55,0.01,20.05,30.75,10.7,1
"C00727","Northeast",45,76.1,19,"Quarterly","Debit Card",1,0,"SMS",3.71,3.42,5.72,3.35,247,4,5.6,46.43,0.213,0.051,5,4,80.29,310.26,2,"Silver",0.9497,1,24.9,0.55,0.01,16.35,29.77,13.42,1
"C00728","West",43,88.2,29,"Monthly","PayPal",1,0,"Direct",2.81,3.54,3.2,3.76,130,3,5.6,48.45,0.12,0.098,4,0,91.34,0,47,"Bronze",0.8264,1,25.07,0.55,0.01,11.43,29.98,18.55,1
"C00729","Northeast",19,136.6,9,"Quarterly","Credit Card",0,0,"Email",4.9,3.65,3.77,3.52,79,2,6.2,54.82,0.275,0.185,3,5,49.39,247.34,33,"Bronze",0.8801,1,29.59,0.55,0.01,14.11,35.38,21.27,1
"C00730","Northeast",31,35.7,20,"Monthly","Credit Card",1,0,"Search",4.7,5.48,4.38,5.25,333,0,8.3,56.34,0.267,0.16,7,2,112.7,202.42,17,"Bronze",0.4213,0,28.58,0.642,0.01,31.55,49.86,18.31,3
"C00731","Northeast",51,110.5,23,"Annual","Bank Transfer",1,1,"Direct",3.03,5.62,5.8,4.32,188,3,5.8,37.79,0.115,0.066,6,4,42.64,156.15,8,"Bronze",0.7659,0,19.83,0.55,0.01,15.71,23.71,8,1
"C00732","West",27,105.2,6,"Monthly","PayPal",0,0,"Social",4.64,2.66,4.12,4.05,241,0,7.9,56.39,0.237,0.231,6,3,137.98,442.98,0,"Bronze",0.5546,1,30.48,0.55,0.01,38.94,36.44,-2.5,4
"C00733","South",33,56.2,9,"Monthly","Bank Transfer",1,0,"Email",4.07,5.31,4.11,2.99,224,2,6.7,46.63,0.292,0.092,4,1,127.14,122.46,82,"Bronze",0.8413,1,25.71,0.55,0.01,12.08,30.74,18.66,2
"C00734","South",43,83.7,13,"Annual","PayPal",0,1,"SMS",4.71,5.1,4.1,4.33,239,2,6.8,42.86,0.127,0.073,4,5,25,116.09,10,"Bronze",0.68,1,19.92,0.55,0.01,18.75,23.82,5.07,2
"C00735","Midwest",47,65.2,10,"Monthly","PayPal",1,1,"Email",5.5,5.91,2.33,3.78,405,0,8.7,48.94,0.135,0.236,8,2,123.99,255.77,37,"Bronze",0.3609,0,27.02,0.693,0.01,29.14,59.07,29.93,3
"C00736","West",35,83.2,14,"Monthly","PayPal",1,1,"SMS",6.34,4.62,2.31,4.67,261,0,8.2,47.8,0.172,0.189,6,1,80.24,87.03,16,"Bronze",0.3758,0,24.07,0.681,0.01,24.69,49.82,25.13,3
"C00737","Midwest",31,120.3,5,"Monthly","PayPal",1,1,"Search",5.7,4.15,3.01,3.14,281,1,7.6,48.47,0.159,0.32,5,6,102.11,540.84,42,"Silver",0.796,1,23.93,0.55,0.01,42,28.61,-13.39,4
"C00738","West",54,95,41,"Monthly","Credit Card",1,1,"Social",3.91,5.46,5.01,4.6,318,0,8.1,51.19,0.209,0.27,3,5,49.75,244.95,46,"Silver",0.1882,0,30.62,0.84,0.01,44.7,151.3,106.6,2
"C00739","Midwest",57,92.2,28,"Annual","Bank Transfer",0,0,"Social",5.11,4.97,3.53,3.92,274,4,5.9,37.63,0.221,0.335,4,2,77.57,167.77,227,"Bronze",0.9124,1,22.16,0.55,0.01,25.27,26.5,1.23,1
"C00740","Midwest",49,66,72,"Quarterly","PayPal",0,1,"Social",4.77,6.67,3.32,3.03,348,0,8.3,37.88,0.111,0.275,6,3,45.25,152.19,95,"Gold",0.0764,0,21.94,0.935,0.01,22.8,273.52,250.72,3
"C00741","Midwest",39,36.4,7,"Monthly","PayPal",0,1,"Social",3.23,5.25,3.3,2.94,338,0,8.1,54.2,0.032,0.196,9,0,49.61,0,159,"Bronze",0.6109,1,29.37,0.55,0.01,36,35.12,-0.88,3
"C00742","Midwest",29,72.2,21,"Quarterly","Debit Card",1,1,"Direct",5.14,4.37,3.75,3.11,365,1,7.9,48.52,0.227,0.322,8,5,114.11,597.27,47,"Silver",0.4992,0,25.52,0.576,0.01,17.04,33.87,16.83,4
"C00743","South",29,111.8,10,"Monthly","Credit Card",1,1,"SMS",6.74,2.91,5.77,4.17,408,0,8.8,51.32,0.218,0.044,11,3,119.53,369.06,64,"Bronze",0.5047,0,31.2,0.571,0.01,11.74,40.58,28.84,3
"C00744","South",44,35.2,7,"Annual","Credit Card",1,1,"Direct",4.74,3.56,3.73,4.53,291,2,7,36.09,0.306,0,4,2,99.19,199.44,119,"Bronze",0.6788,1,20.12,0.55,0.01,5,24.06,19.06,2
"C00745","Midwest",43,48.5,27,"Monthly","Bank Transfer",0,0,"Social",2.95,2.62,3.04,4.7,182,3,5.8,40.45,0.008,0.034,4,4,64.48,231.63,0,"Silver",0.915,0,20.45,0.55,0.01,39.76,24.45,-15.31,1
"C00746","West",53,81.5,17,"Quarterly","Debit Card",1,0,"SMS",4.73,3.96,3.93,4.74,236,2,6.8,44.75,0.162,0.288,7,3,67.44,217,133,"Bronze",0.737,1,22.62,0.55,0.01,15.09,27.05,11.96,2
"C00747","Midwest",45,50.4,13,"Monthly","Credit Card",1,1,"Email",3.36,5.22,5.83,3.57,125,2,6.2,47.24,0.011,0.284,3,3,30.41,88.3,18,"Bronze",0.9278,1,26.6,0.55,0.01,16.46,31.8,15.34,2
"C00748","South",21,55.8,19,"Monthly","Credit Card",1,1,"SMS",5.65,4.2,3.35,5.56,332,3,6.7,49.79,0.06,0.23,6,7,102.71,661.73,66,"Silver",0.887,0,26.69,0.55,0.01,23.26,31.91,8.65,4
"C00749","West",50,66.1,9,"Monthly","PayPal",1,0,"Search",5.28,5.32,2.6,3.91,176,3,6.1,51.45,0.276,0.068,4,4,135.21,597.63,87,"Silver",0.8995,1,30.36,0.55,0.01,47.73,36.3,-11.43,1
"C00750","South",27,39.8,9,"Monthly","PayPal",0,1,"Email",4.51,4.57,3.35,4.9,20,2,5.9,46.03,0.206,0.148,1,0,119.08,0,7,"Bronze",0.9146,1,25.46,0.55,0.01,16.16,30.44,14.28,1
"C00751","Northeast",34,50.7,10,"Quarterly","PayPal",0,1,"Direct",4.34,3.76,4.04,4.22,472,2,7.7,43.64,0.092,0.26,6,7,79.47,505.96,165,"Silver",0.7147,1,21.6,0.55,0.01,14.95,25.83,10.88,4
"C00752","West",41,97.7,30,"Monthly","Debit Card",1,0,"Social",4.47,4.3,4.66,4.81,224,1,7.3,53.71,0.126,0.212,2,4,104.26,393.52,143,"Silver",0.6313,1,33.26,0.55,0.01,27.56,39.77,12.21,2
"C00753","South",60,41.4,29,"Annual","Credit Card",0,1,"Direct",4.71,4.72,5.01,4.16,247,0,7.9,32.95,0.146,0.137,9,4,83.37,301.57,60,"Silver",0.1476,1,16.08,0.875,0.01,15.53,104.22,88.69,3
"C00754","Midwest",70,33.3,6,"Monthly","Credit Card",0,1,"Email",3.85,4.35,2.75,4.83,375,1,7.8,45.27,0.035,0.339,4,3,102.18,332.04,9,"Bronze",0.6932,1,22.45,0.55,0.01,12.55,26.84,14.29,3
"C00755","Northeast",45,60.4,40,"Quarterly","Credit Card",0,0,"SMS",3.17,4.37,2.85,4.39,197,4,5.3,46.26,0.099,0.167,8,8,129.98,940.66,46,"Gold",0.936,1,25.28,0.55,0.01,13.72,30.23,16.51,4
"C00756","West",36,98.5,16,"Annual","PayPal",0,1,"Email",5.95,3.35,3.54,5.3,389,3,7,47.82,0.117,0.111,7,2,76.14,162.18,17,"Bronze",0.779,0,27.23,0.55,0.01,30.39,32.56,2.17,3
"C00757","South",44,72.5,21,"Quarterly","Credit Card",1,0,"Email",4.28,3.72,4.65,3.5,218,0,7.8,31.93,0.303,0.225,7,6,66.21,357.04,143,"Silver",0.2976,0,15.76,0.747,0.01,28.98,44.76,15.78,4
"C00758","South",48,65,10,"Annual","Debit Card",0,1,"Direct",4.88,6.68,2.51,2.45,128,2,6.4,37.3,0.254,0.236,2,6,68.32,376.26,42,"Bronze",0.7798,0,21.91,0.55,0.01,12.89,26.2,13.31,1
"C00759","West",34,79.2,16,"Annual","Credit Card",1,0,"Email",5.01,5.55,3.23,3.33,429,0,8.7,44.17,0.217,0.6,6,1,81.13,77.3,72,"Bronze",0.1768,0,23.31,0.85,0.01,27.28,123.83,96.55,3
"C00760","West",58,29.1,7,"Monthly","Credit Card",1,1,"Social",5.05,2.58,3.25,5.58,324,1,7.7,37.2,0.116,0.194,6,7,98.45,782.2,45,"Silver",0.5653,1,25.35,0.55,0.01,33.05,30.31,-2.74,4
"C00761","Northeast",41,91.9,9,"Quarterly","Bank Transfer",1,0,"Email",3.41,1.6,4.94,4.23,339,1,7.6,51.89,0.126,0.187,4,6,85.59,577.29,1,"Silver",0.6475,1,29.21,0.55,0.01,17.18,34.93,17.75,4
"C00762","Midwest",43,88.7,26,"Monthly","Credit Card",1,0,"SMS",2.86,4.28,4.48,4.5,298,2,6.8,48.84,0.075,0.232,3,3,63.7,167.31,42,"Bronze",0.7293,0,24.69,0.55,0.01,20.94,29.52,8.58,2
"C00763","Midwest",45,66.5,26,"Monthly","PayPal",0,1,"Direct",4.05,5.18,4.89,3.24,298,0,8.1,41.75,0.037,0.052,8,1,55.53,52.79,34,"Bronze",0.4106,1,21.56,0.651,0.01,6.52,39.1,32.58,3
"C00764","South",43,106.2,21,"Monthly","Credit Card",1,0,"Search",5.14,3.63,5.37,4.47,145,2,6.5,53.71,0.121,0.259,3,2,58.35,111.32,21,"Bronze",0.7536,1,30.53,0.55,0.01,27.94,36.5,8.56,2
"C00765","Northeast",47,46.4,12,"Quarterly","Credit Card",1,1,"Search",3.9,5.32,3.56,3.27,262,1,7.3,40.89,0.316,0.254,8,3,71.84,196.87,115,"Bronze",0.5764,0,20.87,0.55,0.01,40.14,24.95,-15.19,3
"C00766","South",31,109.6,6,"Monthly","Credit Card",1,1,"SMS",4.31,4.27,2.59,3.44,135,2,6.3,50.4,0.191,0.048,3,1,117.84,115.56,8,"Bronze",0.8943,1,27.57,0.55,0.01,29.81,32.96,3.15,1
"C00767","South",32,82.3,32,"Monthly","Credit Card",1,1,"Direct",7,4.02,2.6,3.96,145,4,5.6,46.51,0.147,0.031,2,3,96.37,310.62,26,"Silver",0.9398,1,29.52,0.55,0.01,13.65,35.3,21.65,1
"C00768","West",26,68.6,27,"Monthly","PayPal",1,1,"Search",2.67,5.03,1.88,4.89,307,2,6.8,45.28,0.196,0.365,11,3,100.23,264.55,5,"Silver",0.6984,1,26.18,0.55,0.01,46.89,31.3,-15.59,3
"C00769","Midwest",43,77.4,4,"Annual","Credit Card",1,0,"Social",3.87,3.61,3.4,5.01,375,1,7.8,37.43,0.372,0.173,9,4,56.34,236.96,12,"Bronze",0.5297,1,21.78,0.55,0.01,37.36,26.04,-11.32,3
"C00770","West",47,75,27,"Monthly","Credit Card",1,0,"Social",6.79,3.88,3.48,5.04,237,1,7.6,46.67,0.352,0.238,4,2,53.44,99.21,50,"Bronze",0.5844,0,29.64,0.55,0.01,29.92,35.44,5.52,2
"C00771","Northeast",43,112.2,13,"Monthly","Credit Card",0,1,"Direct",4.65,4.94,4.77,2.65,196,3,6.1,53.83,0.119,0.598,4,4,92.07,384.02,8,"Bronze",0.9456,1,28.09,0.55,0.01,13.49,33.59,20.1,1
"C00772","West",56,47.9,24,"Monthly","Debit Card",0,1,"Social",3.92,4.17,3.92,4.39,150,3,5.8,51.48,0.126,0.228,6,3,113.42,358.83,16,"Silver",0.9348,1,28.28,0.55,0.01,33.01,33.81,0.8,1
"C00773","Northeast",38,56.6,6,"Annual","PayPal",1,0,"Search",5.99,6.3,3.36,4.18,266,3,6.5,46.27,0.269,0.116,2,3,103.41,331.46,128,"Bronze",0.7874,1,24.84,0.55,0.01,35.62,29.7,-5.92,1
"C00774","Midwest",45,107,10,"Annual","Credit Card",1,1,"SMS",4.76,4.96,3.77,2.71,327,6,5,40.53,0.304,0.349,5,5,67.28,372.9,68,"Bronze",0.9746,1,21.04,0.55,0.01,27.52,25.16,-2.36,1
"C00775","West",26,61.3,17,"Quarterly","Debit Card",0,1,"Email",4.32,4.89,2.76,4.42,336,2,7.1,46.95,0.134,0.485,5,2,145.64,326.2,7,"Bronze",0.8487,1,25.31,0.55,0.01,10.17,30.26,20.09,2
"C00776","Northeast",34,103.2,41,"Annual","PayPal",1,1,"Search",4.91,4.15,5.03,4.12,377,1,7.9,43.93,0.052,0.175,9,8,32.73,282.2,267,"Silver",0.1823,1,23.25,0.845,0.01,38.05,119.07,81.02,3
"C00777","Northeast",46,125.6,17,"Monthly","Debit Card",1,1,"Search",3.98,5.16,3.04,4.96,198,2,6.5,47.7,0.167,0.294,3,3,97.69,291.41,164,"Bronze",0.9289,1,24.92,0.55,0.01,55.3,29.8,-25.5,1
"C00778","South",47,66.7,30,"Annual","Credit Card",1,1,"Social",3.58,3.85,2.65,4.49,253,1,7.3,33.93,0.163,0.269,5,9,85.72,665.98,5,"Silver",0.2277,0,18.07,0.806,0.01,39.21,71.39,32.18,4
"C00779","South",35,97.1,18,"Monthly","Debit Card",1,1,"Search",4.58,4.51,4.8,3.8,315,3,6.5,44.85,0.079,0.123,5,1,81.44,92.12,141,"Bronze",0.9023,1,23.36,0.55,0.01,43.47,27.93,-15.54,1
"C00780","South",37,45.7,18,"Monthly","Debit Card",1,1,"Email",3.59,3.19,4.53,5.42,333,1,7.6,41.35,0.26,0.464,7,0,95.86,0,37,"Bronze",0.6065,1,23.39,0.55,0.01,5,27.97,22.97,3
"C00781","South",21,99.1,22,"Monthly","PayPal",1,0,"Search",4.71,5.34,2,1.96,217,1,7.3,49.43,0.109,0.397,2,4,76.54,309.34,151,"Silver",0.6206,0,25.28,0.55,0.01,41.29,30.23,-11.06,2
"C00782","South",34,83.6,15,"Quarterly","Debit Card",1,1,"Direct",5.09,4.52,4.84,4.33,230,0,7.9,49.95,0.188,0.119,2,5,44.12,203.36,190,"Bronze",0.2418,1,29.51,0.794,0.01,5.01,108.48,103.47,2
"C00783","Midwest",48,91.2,26,"Quarterly","Bank Transfer",1,1,"Direct",5.64,6.38,3.08,2.46,374,1,8,45.29,0.201,0.483,5,2,79.53,167.85,77,"Bronze",0.2795,1,26.36,0.762,0.01,11.53,80.99,69.46,3
"C00784","Midwest",44,59.9,8,"Monthly","Credit Card",0,1,"SMS",5.94,6.83,3.49,3.4,181,2,6.7,52.39,0.156,0.217,2,6,82.73,570.05,33,"Silver",0.9027,0,29.71,0.55,0.01,20.86,35.52,14.66,4
